mode,klass,pair_id,smiles_a,smiles_b,note
ez_flip,A,ez_flip_064,CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C/C4=N\OC/C=C/c1ccc2occc2c1,CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C/C4=N/OC/C=C/c1ccc2occc2c1,flipped double-bond geometry E<->Z
ez_flip,A,ez_flip_065,O=C(NC1CCN(c2ccccn2)CC1)c1nn(-c2ccc(Cl)cc2Cl)c2c1CCC/C2=C\c1ccc(Cl)cc1,O=C(NC1CCN(c2ccccn2)CC1)c1nn(-c2ccc(Cl)cc2Cl)c2c1CCC/C2=C/c1ccc(Cl)cc1,flipped double-bond geometry E<->Z
ez_flip,A,ez_flip_066,COc1ccc(C(=O)c2cc(C)cn2C/C=C/c2ccc(Cl)cc2C(=O)NS(C)(=O)=O)cc1,COc1ccc(C(=O)c2cc(C)cn2C/C=C\c2ccc(Cl)cc2C(=O)NS(C)(=O)=O)cc1,flipped double-bond geometry E<->Z
ez_flip,A,ez_flip_067,Cc1ccc(/C=C/C(=O)N[C@@]23CCC(=O)[C@@H]4Oc5c(O)ccc6c5[C@@]42CCN(C)[C@@H]3C6)cc1,Cc1ccc(/C=C\C(=O)N[C@@]23CCC(=O)[C@@H]4Oc5c(O)ccc6c5[C@@]42CCN(C)[C@@H]3C6)cc1,flipped double-bond geometry E<->Z
ez_flip,A,ez_flip_068,COC(=O)/C=C\C(=O)O,COC(=O)/C=C/C(=O)O,flipped double-bond geometry E<->Z
ez_flip,A,ez_flip_069,C/C(=C1/c2ccc(Cn3c(C4CC4)nc4c(Cl)ccnc43)cc2COc2cc(F)ccc21)c1noc(=O)[nH]1,C/C(=C1\c2ccc(Cn3c(C4CC4)nc4c(Cl)ccnc43)cc2COc2cc(F)ccc21)c1noc(=O)[nH]1,flipped double-bond geometry E<->Z
ez_flip,A,ez_flip_070,Cc1oc(-c2ccccc2)nc1COc1ccc(CO/N=C(\CCC(=O)O)c2ccccc2)cc1,Cc1oc(-c2ccccc2)nc1COc1ccc(CO/N=C(/CCC(=O)O)c2ccccc2)cc1,flipped double-bond geometry E<->Z
ez_flip,A,ez_flip_071,CN(CCc1ccccc1OCCO)C(=O)[C@@H](Cc1ccc2ccccc2c1)N(C)C(=O)/C=C/CC(C)(C)N,CN(CCc1ccccc1OCCO)C(=O)[C@@H](Cc1ccc2ccccc2c1)N(C)C(=O)/C=C\CC(C)(C)N,flipped double-bond geometry E<->Z
ez_flip,A,ez_flip_072,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3cccc(C)c3)cc2)C(=O)NC(C)C)c1,COC(=O)/C=C\c1cccc(N(Cc2ccc(-c3cccc(C)c3)cc2)C(=O)NC(C)C)c1,flipped double-bond geometry E<->Z
ez_flip,A,ez_flip_073,C/C(=N\OCCF)C(Cc1ccc(OCc2nc(-c3ccc(F)cc3)oc2C)cc1)C(=O)O,C/C(=N/OCCF)C(Cc1ccc(OCc2nc(-c3ccc(F)cc3)oc2C)cc1)C(=O)O,flipped double-bond geometry E<->Z
ez_flip,A,ez_flip_074,COc1ccc2c(c1)N(CC1CCCCC1)C(=O)/C2=N\NC(=O)c1ccccc1,COc1ccc2c(c1)N(CC1CCCCC1)C(=O)/C2=N/NC(=O)c1ccccc1,flipped double-bond geometry E<->Z
ez_flip,A,ez_flip_075,CC/C(=C1/c2ccccc2COc2ccccc21)c1cccc(NS(C)(=O)=O)c1,CC/C(=C1\c2ccccc2COc2ccccc21)c1cccc(NS(C)(=O)=O)c1,flipped double-bond geometry E<->Z
ez_flip,A,ez_flip_076,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3ccc(OC)cc3)cc2)C(=O)C(C)C)c1,COC(=O)/C=C\c1cccc(N(Cc2ccc(-c3ccc(OC)cc3)cc2)C(=O)C(C)C)c1,flipped double-bond geometry E<->Z
ez_flip,A,ez_flip_077,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1cccc(/C=C/Br)c1)N2,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1cccc(/C=C\Br)c1)N2,flipped double-bond geometry E<->Z
ez_flip,A,ez_flip_078,CN(C)S(=O)(=O)c1ccccc1-c1ccc(N2CCC(NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)nc1,CN(C)S(=O)(=O)c1ccccc1-c1ccc(N2CCC(NS(=O)(=O)/C=C\c3ccc(Cl)s3)C2=O)nc1,flipped double-bond geometry E<->Z
ez_flip,A,ez_flip_079,CCCN(CCC)CCCOc1ccc(-c2nc3ccccc3n2C/C=C/Cn2c(-c3ccc(OCCCN(CCC)CCC)cc3)nc3ccccc32)cc1,CCCN(CCC)CCCOc1ccc(-c2nc3ccccc3n2C/C=C\Cn2c(-c3ccc(OCCCN(CCC)CCC)cc3)nc3ccccc32)cc1,flipped double-bond geometry E<->Z
ez_flip,A,ez_flip_080,COc1cccc(CN2CCC[C@@H]2C/N=C(\S)N2Cc3ccccc3C[C@H]2CNC(=O)Nc2ccccc2)c1,COc1cccc(CN2CCC[C@@H]2C/N=C(/S)N2Cc3ccccc3C[C@H]2CNC(=O)Nc2ccccc2)c1,flipped double-bond geometry E<->Z
ez_flip,A,ez_flip_081,CCN(C)Cc1nccn1-c1ccc(N2CCC(NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)c(F)c1,CCN(C)Cc1nccn1-c1ccc(N2CCC(NS(=O)(=O)/C=C\c3ccc(Cl)s3)C2=O)c(F)c1,flipped double-bond geometry E<->Z
ez_flip,A,ez_flip_082,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3cccc(Cl)c3)cc2)C(=O)C(C)C)c1,COC(=O)/C=C\c1cccc(N(Cc2ccc(-c3cccc(Cl)c3)cc2)C(=O)C(C)C)c1,flipped double-bond geometry E<->Z
ez_flip,A,ez_flip_083,C=C/C(C)=C/C/C=C(\C)CCC=C(C)C,C=C/C(C)=C\C/C=C(\C)CCC=C(C)C,flipped double-bond geometry E<->Z
ez_flip,A,ez_flip_084,CCc1nc2cc(OC3CCN(C(C)=N)CC3)ccc2n1C/C=C/c1cccc(N)c1,CCc1nc2cc(OC3CCN(C(C)=N)CC3)ccc2n1C/C=C\c1cccc(N)c1,flipped double-bond geometry E<->Z
ez_flip,A,ez_flip_085,CCCCCCC(=O)CCCCCC/C=C/C[C@@H](O)[C@H](O)[C@@](N)(CO)C(=O)O,CCCCCCC(=O)CCCCCC/C=C\C[C@@H](O)[C@H](O)[C@@](N)(CO)C(=O)O,flipped double-bond geometry E<->Z
ez_flip,A,ez_flip_086,Cc1cc(OCC/C=N/N=C(N)N)cc(OCc2ccccc2C(F)(F)F)c1,Cc1cc(OCC/C=N\N=C(N)N)cc(OCc2ccccc2C(F)(F)F)c1,flipped double-bond geometry E<->Z
ez_flip,A,ez_flip_087,COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1ccc(F)cc1C(=O)N1CCCCC1)O2)C(C)=CC(C)(C)N3,COc1c(O)ccc2c1-c1ccc3c(c1/C(=C\c1ccc(F)cc1C(=O)N1CCCCC1)O2)C(C)=CC(C)(C)N3,flipped double-bond geometry E<->Z
ez_flip,A,ez_flip_088,COc1ccc(/C=C2\NC(=O)N(CCCN3CCN(c4ccccc4OC)CC3)C2=O)cc1OC1CCCC1,COc1ccc(/C=C2/NC(=O)N(CCCN3CCN(c4ccccc4OC)CC3)C2=O)cc1OC1CCCC1,flipped double-bond geometry E<->Z
ez_flip,A,ez_flip_089,N#C/C(N)=C(/N)C#N,N#C/C(N)=C(\N)C#N,flipped double-bond geometry E<->Z
ez_flip,A,ez_flip_090,O=C/C=C/c1ccccc1,O=C/C=C\c1ccccc1,flipped double-bond geometry E<->Z
ez_flip,A,ez_flip_091,O=C(/C=C/c1ccc(OC(F)(F)F)cc1)N1CCC[C@H]1CN1CCCC1,O=C(/C=C\c1ccc(OC(F)(F)F)cc1)N1CCC[C@H]1CN1CCCC1,flipped double-bond geometry E<->Z
ez_flip,A,ez_flip_092,O=C(/C=C/c1c[nH]c2ccccc12)NCCCCN1CCc2ccc(OS(=O)(=O)C(F)(F)F)cc2C1,O=C(/C=C\c1c[nH]c2ccccc12)NCCCCN1CCc2ccc(OS(=O)(=O)C(F)(F)F)cc2C1,flipped double-bond geometry E<->Z
ez_flip,A,ez_flip_093,CC(C)(Oc1ccc(CCOc2ccc(/C=C/c3ccccc3)cc2)cc1)C(=O)O,CC(C)(Oc1ccc(CCOc2ccc(/C=C\c3ccccc3)cc2)cc1)C(=O)O,flipped double-bond geometry E<->Z
ez_flip,A,ez_flip_094,CC/C=C/CCCCCCCCCCOC(C)=O,CC/C=C\CCCCCCCCCCOC(C)=O,flipped double-bond geometry E<->Z
ez_flip,A,ez_flip_095,CC1(C)S[C@@H]2[C@H](/N=C/N3CCCCCC3)C(=O)N2[C@H]1C(=O)O,CC1(C)S[C@@H]2[C@H](/N=C\N3CCCCCC3)C(=O)N2[C@H]1C(=O)O,flipped double-bond geometry E<->Z
ez_flip,A,ez_flip_096,CC(C)(CCCOc1ccc(/C=C/c2ccc(Cl)cc2)cc1)C(=O)O,CC(C)(CCCOc1ccc(/C=C\c2ccc(Cl)cc2)cc1)C(=O)O,flipped double-bond geometry E<->Z
ez_flip,A,ez_flip_097,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Oc2c(C)c(C)c3c(c2C)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O3)C(C)(C)CCC1,CC1=C(/C=C\C(C)=C\C=C\C(C)=C\C(=O)Oc2c(C)c(C)c3c(c2C)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O3)C(C)(C)CCC1,flipped double-bond geometry E<->Z
ez_flip,A,ez_flip_098,O=C(N/N=C1\C(=O)N(Cc2ccccc2)c2ccccc21)c1ccccc1,O=C(N/N=C1/C(=O)N(Cc2ccccc2)c2ccccc21)c1ccccc1,flipped double-bond geometry E<->Z
ez_flip,A,ez_flip_099,CCN(CC)CCCOc1ccc(-c2nc3ccccc3n2C/C=C/Cn2c(-c3ccc(OC)cc3)nc3ccccc32)cc1,CCN(CC)CCCOc1ccc(-c2nc3ccccc3n2C/C=C\Cn2c(-c3ccc(OC)cc3)nc3ccccc32)cc1,flipped double-bond geometry E<->Z
c_to_n,A,c_to_n_000,CC(=N)N1CCC(Oc2ccc3cc(C(=O)N(C)C)n(Cc4ccc5ccc(C(=N)N)cc5c4)c3c2)CC1,CC(=N)N1CCC(Oc2cc3c(cn2)cc(C(=O)N(C)C)n3Cc2ccc3ccc(C(=N)N)cc3c2)CC1,aromatic C->N at atom 9 (benzene -> pyridine)
c_to_n,A,c_to_n_001,Clc1cccc(Oc2ncccc2C2CCNCC2)c1Cl,Clc1nccc(Oc2ncccc2C2CCNCC2)c1Cl,aromatic C->N at atom 2 (benzene -> pyridine)
c_to_n,A,c_to_n_002,Cn1c(SCCCN2CC3CCN(c4ccc(C#N)cc4)C3C2)nnc1-c1cnccn1,Cn1c(SCCCN2CC3CCN(c4ccc(C#N)cn4)C3C2)nnc1-c1cnccn1,aromatic C->N at atom 14 (benzene -> pyridine)
c_to_n,A,c_to_n_003,Cc1cccc(N2C[C@@H]3CCN(C(=O)c4cc(F)ccc4-n4nccn4)C[C@@H]32)n1,Cc1nccc(N2C[C@@H]3CCN(C(=O)c4cc(F)ccc4-n4nccn4)C[C@@H]32)n1,aromatic C->N at atom 2 (benzene -> pyridine)
c_to_n,A,c_to_n_004,CCCCOc1ccc(-c2ccc(C)c(C(=O)O)c2)cc1CNC(=O)c1ccc(C(F)(F)F)cc1F,CCCCOc1ncc(-c2ccc(C)c(C(=O)O)c2)cc1CNC(=O)c1ccc(C(F)(F)F)cc1F,aromatic C->N at atom 6 (benzene -> pyridine)
c_to_n,A,c_to_n_005,CN(c1nc2ccccc2s1)C1CCN(CCCCOc2ccccc2)C1,CN(c1nc2ncccc2s1)C1CCN(CCCCOc2ccccc2)C1,aromatic C->N at atom 5 (benzene -> pyridine)
c_to_n,A,c_to_n_006,CCOc1cc(CN2CCC(Nc3nc4ccccc4o3)CC2)ccc1F,CCOc1nc(CN2CCC(Nc3nc4ccccc4o3)CC2)ccc1F,aromatic C->N at atom 4 (benzene -> pyridine)
c_to_n,A,c_to_n_007,Clc1ccc2c(Nc3ccc(OCCCN4CCCCC4)cc3)ccnc2c1,Clc1cc2nccc(Nc3ccc(OCCCN4CCCCC4)cc3)c2cn1,aromatic C->N at atom 2 (benzene -> pyridine)
c_to_n,A,c_to_n_008,CN1CCN(S(=O)(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4cccnc4)n3)c(C(F)(F)F)c2)CC1,CN1CCN(S(=O)(=O)c2cc(C(F)(F)F)c(-c3cnc(N)c(C(=O)Nc4cccnc4)n3)cn2)CC1,aromatic C->N at atom 9 (benzene -> pyridine)
c_to_n,A,c_to_n_009,CC(C)N(CCN1C=CC=CC=C1)C(=O)[C@H](C)N1CC[C@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,CC(C)N(CCN1C=CC=CC=C1)C(=O)[C@H](C)N1CC[C@H](NS(=O)(=O)c2cc3ccc(Cl)cc3cn2)C1=O,aromatic C->N at atom 26 (benzene -> pyridine)
c_to_n,A,c_to_n_010,Cc1ccccc1C(c1ccccc1C)N1CCC(O)(c2ccccc2CN)CC1,Cc1ccccc1C(c1cccnc1C)N1CCC(O)(c2ccccc2CN)CC1,aromatic C->N at atom 2 (benzene -> pyridine)
c_to_n,A,c_to_n_011,O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccccc1,O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ncc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccccc1,aromatic C->N at atom 11 (benzene -> pyridine)
c_to_n,A,c_to_n_012,O=C(NCCCCN1CCN(C(c2ccccc2)c2ccccc2)CC1)c1cccs1,O=C(NCCCCN1CCN(C(c2ccccc2)c2ccccn2)CC1)c1cccs1,aromatic C->N at atom 13 (benzene -> pyridine)
c_to_n,A,c_to_n_013,COc1ccc(N2CCN(CC[C@H]3CC[C@H](NC(=O)c4cccs4)CC3)CC2)cc1,COc1ccc(N2CCN(CC[C@H]3CC[C@H](NC(=O)c4cccs4)CC3)CC2)cn1,aromatic C->N at atom 3 (benzene -> pyridine)
c_to_n,A,c_to_n_014,COc1ccc(CNCc2ccc(Oc3cccnc3)c(F)c2)cc1O,COc1ncc(CNCc2ccc(Oc3cccnc3)c(F)c2)cc1O,aromatic C->N at atom 3 (benzene -> pyridine)
c_to_n,A,c_to_n_015,C[C@H]1[C@H]2Cc3ccc(C(N)=O)cc3[C@@]1(C)CCN2C[C@H]1CCCO1,C[C@H]1[C@H]2Cc3ncc(C(N)=O)cc3[C@@]1(C)CCN2C[C@H]1CCCO1,aromatic C->N at atom 5 (benzene -> pyridine)
c_to_n,A,c_to_n_016,Cc1cc(OCCCON=C(N)N)cc(C(=O)N(Cc2ccccn2)CC2CC2)c1,Cc1cc(C(=O)N(Cc2ccccn2)CC2CC2)cc(OCCCON=C(N)N)n1,aromatic C->N at atom 2 (benzene -> pyridine)
c_to_n,A,c_to_n_017,O=c1c(NCc2ccc(Cl)cc2)c(Nc2ccncc2)c1=O,O=c1c(NCc2ccc(Cl)cn2)c(Nc2ccncc2)c1=O,aromatic C->N at atom 6 (benzene -> pyridine)
c_to_n,A,c_to_n_018,Cc1c(-c2ccccc2Cl)nc(O)n1C1CCN(Cc2ccccc2)CC1,Cc1c(-c2ncccc2Cl)nc(O)n1C1CCN(Cc2ccccc2)CC1,aromatic C->N at atom 4 (benzene -> pyridine)
c_to_n,A,c_to_n_019,C[C@H]1C2Cc3cc([N+](=O)[O-])c(O)cc3[C@@]1(C)CCN2CC1CC1,C[C@H]1C2Cc3nc([N+](=O)[O-])c(O)cc3[C@@]1(C)CCN2CC1CC1,aromatic C->N at atom 5 (benzene -> pyridine)
c_to_n,A,c_to_n_020,Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NC[C@@H]1CNC(N)=N[C@@H]1C,Cc1ncc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NC[C@@H]1CNC(N)=N[C@@H]1C,aromatic C->N at atom 2 (benzene -> pyridine)
c_to_n,A,c_to_n_021,Cc1sc(-c2ccc(Cl)cc2)nc1OC(=O)N1CCC(N2CCCCC2)CC1,Cc1sc(-c2ccc(Cl)cn2)nc1OC(=O)N1CCC(N2CCCCC2)CC1,aromatic C->N at atom 5 (benzene -> pyridine)
c_to_n,A,c_to_n_022,N=C(N)NCCCC1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)CC1,N=C(N)NCCCC1CCN(C(=O)[C@H](Cc2cc(C(=N)N)ccn2)NS(=O)(=O)c2ccc3ccccc3c2)CC1,aromatic C->N at atom 16 (benzene -> pyridine)
c_to_n,A,c_to_n_023,COC(=O)/C=C1/CN2C3CCC2C1C(c1ccc(Br)cc1)C3,COC(=O)/C=C1/CN2C3CCC2C1C(c1ccc(Br)cn1)C3,aromatic C->N at atom 15 (benzene -> pyridine)
c_to_n,A,c_to_n_024,NC1=[NH+]C(c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cccnc3F)c2)C2=NCCCN21,NC1=[NH+]C(c2cccc(-c3cccnc3F)c2)(c2ccc(OC(F)(F)F)cn2)C2=NCCCN21,aromatic C->N at atom 5 (benzene -> pyridine)
c_to_n,A,c_to_n_025,NC(=O)[C@@H]1CSSC[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1,NC(=O)[C@@H]1CSSC[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cn2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1,aromatic C->N at atom 16 (benzene -> pyridine)
c_to_n,A,c_to_n_026,O=C(N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1ccncc1,O=C(N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ncc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1ccncc1,aromatic C->N at atom 13 (benzene -> pyridine)
c_to_n,A,c_to_n_027,O=C(Nc1ccc(Cl)cc1C(=O)O)c1cccc(S(=O)(=O)N2CCc3c(O)cccc3C2)c1,O=C(Nc1ncc(Cl)cc1C(=O)O)c1cccc(S(=O)(=O)N2CCc3c(O)cccc3C2)c1,aromatic C->N at atom 4 (benzene -> pyridine)
c_to_n,A,c_to_n_028,COc1cccc(C[NH2+]C[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(C(C)=O)cc(N3CCCCS3(=O)=O)c2)c1,COc1cc(C[NH2+]C[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(C(C)=O)cc(N3CCCCS3(=O)=O)c2)ccn1,aromatic C->N at atom 3 (benzene -> pyridine)
c_to_n,A,c_to_n_029,CS(=O)(=O)N(c1cccnc1)c1cccc(C(=O)NC(Cc2ccccc2)C(O)C[NH2+]Cc2cccc(C(F)(F)F)c2)c1,CS(=O)(=O)N(c1cccc(C(=O)NC(Cc2ccccc2)C(O)C[NH2+]Cc2cccc(C(F)(F)F)c2)c1)c1cnccn1,aromatic C->N at atom 6 (benzene -> pyridine)
c_to_n,A,c_to_n_030,CCC(C(=O)O)C1CCc2cc(OCCc3nc(-c4ccc5c(c4)OCO5)oc3C)ccc21,CCC(C(=O)O)C1CCc2nc(OCCc3nc(-c4ccc5c(c4)OCO5)oc3C)ccc21,aromatic C->N at atom 10 (benzene -> pyridine)
c_to_n,A,c_to_n_031,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,CCCc1c2oc(C(=O)O)nc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,aromatic C->N at atom 10 (benzene -> pyridine)
c_to_n,A,c_to_n_032,CN1CCC(Oc2ccc(C#N)cc2)CC1,CN1CCC(Oc2ccc(C#N)cn2)CC1,aromatic C->N at atom 7 (benzene -> pyridine)
c_to_n,A,c_to_n_033,CC[C@@]12CCN(CC3CC3)C[C@@H]1Oc1ccc(O)cc12,CC[C@@]12CCN(CC3CC3)C[C@@H]1Oc1ncc(O)cc12,aromatic C->N at atom 14 (benzene -> pyridine)
c_to_n,A,c_to_n_034,CN(CCN1CCCC1)C1CCc2cc(Cl)c(Cl)cc2C1,CN(CCN1CCCC1)C1CCc2nc(Cl)c(Cl)cc2C1,aromatic C->N at atom 13 (benzene -> pyridine)
c_to_n,A,c_to_n_035,CCCCCS(=O)(=O)NC(=O)/C=C/c1ccc(OCCOC2CC2)cc1Oc1ncc(C(F)(F)F)cc1Cl,CCCCCS(=O)(=O)NC(=O)/C=C/c1ncc(OCCOC2CC2)cc1Oc1ncc(C(F)(F)F)cc1Cl,aromatic C->N at atom 14 (benzene -> pyridine)
c_to_n,A,c_to_n_036,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)ccc(Cl)c2n1,Cc1ncc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)ccc(Cl)c2n1,aromatic C->N at atom 2 (benzene -> pyridine)
c_to_n,A,c_to_n_037,Clc1ccc(-c2cc(C3CCN(CCc4ccccc4)CC3)[nH]n2)cc1,Clc1ccc(-c2cc(C3CCN(CCc4ccccc4)CC3)[nH]n2)cn1,aromatic C->N at atom 2 (benzene -> pyridine)
c_to_n,A,c_to_n_038,CNC(=O)CCCC1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2cccc(-c3ccc(Cl)c(Cl)c3)c2)CC1,CNC(=O)CCCC1CCN(C(=O)[C@H](Cc2cc(C(=N)N)ccn2)NS(=O)(=O)c2cccc(-c3ccc(Cl)c(Cl)c3)c2)CC1,aromatic C->N at atom 16 (benzene -> pyridine)
